DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,C,EMP_DC,UK,2017,2532.32,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,C,EMP_DC,UK,2018,2572.94,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,C,EMP_DC,UK,2019,2540.86,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,1995,523.63,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,1996,503.23,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,1997,474.63,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,1998,464.56,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,1999,436.92,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2000,416.16,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2001,401.42,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2002,416.77,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2003,419.97,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2004,422.34,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2005,437.98,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2006,438.22,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2007,432.38,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2008,441.37,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2009,465.24,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2010,475.48,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2011,436.92,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2012,435.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2013,426.55,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2014,407.62,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2015,400.52,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2016,397.25,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2017,397.37,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2018,402.02,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2019,406.71,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2020,401.91,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,CZ,2021,403.37,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1991,2888.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1992,3000.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1993,3114.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1994,3255.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1995,3320.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1996,3222.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1997,3110.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1998,3010.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,1999,2963.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2000,2888.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2001,2695.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2002,2548.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2003,2429.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2004,2349.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2005,2270.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2006,2266.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2007,2305.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2008,2295.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2009,2306.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2010,2325.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2011,2368.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2012,2401.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2013,2415.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2014,2427.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2015,2426.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2016,2450.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2017,2479.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2018,2516.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2019,2552.00,p
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2020,2594.00,p
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,DE,2021,2621.00,p
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1975,1904.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1976,1905.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1977,1912.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1978,1885.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1979,1889.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1980,1904.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1981,1881.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1982,1840.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1983,1770.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1984,1664.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1985,1617.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1986,1624.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1987,1640.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1988,1671.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1989,1715.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1990,1732.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1991,1710.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1992,1628.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1993,1534.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1994,1488.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1995,1483.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1996,1446.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1997,1409.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1998,1399.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,1999,1425.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2000,1485.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2001,1527.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2002,1562.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2003,1571.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2004,1598.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2005,1664.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2006,1738.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2007,1820.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2008,1874.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2009,1874.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2010,1844.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2011,1844.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2012,1838.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2013,1829.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2014,1816.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2015,1771.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2016,1730.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2017,1718.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2018,1743.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2019,1795.00,p
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2020,1826.00,p
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,FR,2021,1893.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,1995,1441.60,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,1996,1430.90,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,1997,1439.90,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,1998,1422.60,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,1999,1460.50,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2000,1499.90,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2001,1608.20,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2002,1647.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2003,1707.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2004,1766.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2005,1857.60,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2006,1885.70,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2007,1951.70,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2008,1956.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2009,1936.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2010,1902.50,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2011,1858.50,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2012,1769.50,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2013,1634.40,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2014,1569.60,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2015,1551.30,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2016,1550.20,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2017,1535.90,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2018,1535.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2019,1534.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2020,1564.10,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,IT,2021,1656.50,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,1995,561.60,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,1996,644.60,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,1997,737.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,1998,822.40,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,1999,805.40,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2000,664.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2001,951.20,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2002,845.30,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2003,796.90,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2004,797.40,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2005,839.90,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2006,914.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2007,1047.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2008,1212.30,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2009,1280.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2010,1220.70,b
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2011,1246.40,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2012,1211.20,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2013,1144.10,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2014,1134.20,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2015,1156.30,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2016,1170.80,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2017,1169.00,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2018,1198.10,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2019,1257.30,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2020,1273.50,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,PL,2021,1288.90,b
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,1995,1849.43,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,1996,1828.03,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,1997,1828.63,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,1998,1875.08,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,1999,1892.22,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2000,1911.71,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2001,1948.22,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2002,1984.29,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2003,2043.90,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2004,2105.37,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2005,2156.91,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2006,2189.35,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2007,2255.84,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2008,2261.39,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2009,2175.42,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2010,2059.34,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2011,2033.38,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2012,2015.91,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2013,2015.65,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2014,2083.11,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2015,2135.73,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2016,2217.60,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2017,2309.57,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2018,2312.83,
ESTAT:NAMA_10_A10_E(1.0),25/08/22 23:00:00,A,THS_PER,F,EMP_DC,UK,2019,2351.25,
